1.056708136447456, -0.13536058960159522, 1.2672842131493072, 1.0393171310424805, -0.12396609783172607, 1.310378074645996, -0.7257941961288452, -0.054535508155822754, 0.8049957156181335, 1.784, -0.12, 0.44799999999999995 
1.0566841673985223, -0.13538454494393615, 1.2674373210738834, 1.0393840670585632, -0.12398156523704529, 1.3103915452957153, -0.7257832884788513, -0.054520487785339355, 0.805012047290802, 1.784, -0.12, 0.44799999999999995 
1.0565781903928735, -0.12913650564483115, 1.2671773092489345, 1.0393827557563782, -0.123992919921875, 1.3103936314582825, -0.7258274555206299, -0.05455639213323593, 0.8049803972244263, 1.784, -0.114, 0.44799999999999995 
1.0565781903928735, -0.12913650564483115, 1.2671773092489345, 1.0393198132514954, -0.12398788332939148, 1.3104008436203003, -0.7258274555206299, -0.05455639213323593, 0.8049803972244263, 1.784, -0.114, 0.44799999999999995 
1.056571815363191, -0.12923149518498803, 1.2672842072405293, 1.0393865704536438, -0.12396526336669922, 1.3103838562965393, -0.7258071303367615, -0.054535072296857834, 0.8049962520599365, 1.784, -0.114, 0.44799999999999995 
1.0566005656303517, -0.12916417793644436, 1.2671992531121188, 1.039387285709381, -0.12399056553840637, 1.3103870749473572, -0.7258013486862183, -0.05454038083553314, 0.8049895167350769, 1.784, -0.114, 0.44799999999999995 
1.0555187779239938, -0.12518873750069726, 1.2652363258245356, 1.0393363237380981, -0.12398940324783325, 1.3103992342948914, -0.7258020043373108, -0.05453219637274742, 0.8049912452697754, 1.783, -0.11, 0.44599999999999995 
1.0564966869110481, -0.12528970569284856, 1.2653693256484624, 1.0394030213356018, -0.12398093938827515, 1.3103873133659363, -0.7257929444313049, -0.05450644716620445, 0.8050149083137512, 1.784, -0.11, 0.44599999999999995 
1.0557511152821724, -0.13729240004676332, 1.2663562866197677, 1.0393961071968079, -0.12399357557296753, 1.3103899359703064, -0.7257867455482483, -0.05451603978872299, 0.8049939274787903, 1.783, -0.122, 0.44699999999999995 
1.05674945463058, -0.13714954720605727, 1.2663068798101447, 1.0393314361572266, -0.12395930290222168, 1.31038099527359, -0.7258062958717346, -0.054525770246982574, 0.8049903512001038, 1.784, -0.122, 0.44699999999999995 
1.0561198389863442, -0.10410710647267021, 1.2611466978048897, 1.0394882559776306, -0.12401723861694336, 1.3103565573692322, -0.725803017616272, -0.054531775414943695, 0.804980456829071, 1.784, -0.089, 0.44199999999999995 
1.0560895479446826, -0.1042876291231935, 1.2613152409429536, 1.0394882559776306, -0.12401723861694336, 1.3103565573692322, -0.7257914543151855, -0.054507192224264145, 0.8050040602684021, 1.784, -0.089, 0.44199999999999995 
1.0551128872893587, -0.1041608228822151, 1.2611052552419602, 1.0394902229309082, -0.12400954961776733, 1.3103646636009216, -0.7258192896842957, -0.0545186772942543, 0.8049874305725098, 1.783, -0.089, 0.44199999999999995 
1.056403641457441, -0.12151163788262663, 1.2680761708625128, 1.0394925475120544, -0.12399357557296753, 1.3103607296943665, -0.7260856032371521, -0.05473819002509117, 0.804970383644104, 1.784, -0.106, 0.44999999999999996 
1.056554136943706, -0.12120487228500015, 1.2686888730111074, 1.0394790768623352, -0.12399855256080627, 1.310368299484253, -0.7257900834083557, -0.05450255423784256, 0.8050020337104797, 1.784, -0.106, 0.44999999999999996 
